HITId,WorkerId,Answer.category.label
3LB1BGHFL3ZS2WIW7G4YXKB2828YT7,A1XQFG06L9XU2R,happy
3LB1BGHFL3ZS2WIW7G4YXKB2828YT7,A1Z8TF04ZG3VRE,happy
3LB1BGHFL3ZS2WIW7G4YXKB2828YT7,A1SX8IVV82M0LW,neutral
3LEG2HW4UGQSI67OJBSE7CVW2E62FN,A147U23GFDCRW6,neutral
3LEG2HW4UGQSI67OJBSE7CVW2E62FN,A15V2Z0JVLFIRS,happy
3LEG2HW4UGQSI67OJBSE7CVW2E62FN,A3150J317JJ00Q,happy
3LN3BXKGC1YK8M1Q8FN3D4BX700WGX,A2IP1TOC651QGU,neutral
3LN3BXKGC1YK8M1Q8FN3D4BX700WGX,A1SX8IVV82M0LW,fear
3LN3BXKGC1YK8M1Q8FN3D4BX700WGX,AHZ08BLAUVT5I,sad
3LN3BXKGC1YK8M1Q8FN3D4BX701GWI,A2H3YXD2QGHMUO,surprise
3LN3BXKGC1YK8M1Q8FN3D4BX701GWI,A3UC4JITM1QD1M,happy
3LN3BXKGC1YK8M1Q8FN3D4BX701GWI,A3POPYMAOO1MIA,happy
3LN50BUKPWEAA5IQ7K6OY289AKJLPX,A3UC4JITM1QD1M,angry
3LN50BUKPWEAA5IQ7K6OY289AKJLPX,A1SX8IVV82M0LW,angry
3LN50BUKPWEAA5IQ7K6OY289AKJLPX,AB6DIVWQQXQ9B,angry
3LVTFB9DE6LFOP54W6OXLFTBJZJQGN,A2G44A4ZPWRPXU,neutral
3LVTFB9DE6LFOP54W6OXLFTBJZJQGN,A2FWJ2AZ4T2I9J,neutral
3LVTFB9DE6LFOP54W6OXLFTBJZJQGN,A3MYXS600K169X,happy
3LVTFB9DE6LFOP54W6OXLFTBJZKGQE,AA9Y4BEMJYWN1,angry
3LVTFB9DE6LFOP54W6OXLFTBJZKGQE,A1T02KY1E9YI3I,angry
3LVTFB9DE6LFOP54W6OXLFTBJZKGQE,A2H3YXD2QGHMUO,angry
3LXX8KJXPXCXO35G3NQJ4TCO0L6O9M,A2UKJR30NX8K4Q,surprise
3LXX8KJXPXCXO35G3NQJ4TCO0L6O9M,A2H3YXD2QGHMUO,fear
3LXX8KJXPXCXO35G3NQJ4TCO0L6O9M,A2RV6QX6SN4YIC,happy
3M47JKRKCY47LSG2YZYBNXVMVFV68R,A2G44A4ZPWRPXU,neutral
3M47JKRKCY47LSG2YZYBNXVMVFV68R,A1QXU4Q3CK75FK,happy
3M47JKRKCY47LSG2YZYBNXVMVFV68R,A1TSD3O3C3ZUT6,neutral
3M47JKRKCY47LSG2YZYBNXVMVFV86T,A2GPGALLCMOQ14,neutral
3M47JKRKCY47LSG2YZYBNXVMVFV86T,AFT6VDMD6VGDG,happy
3M47JKRKCY47LSG2YZYBNXVMVFV86T,A2E9B1XBM51XSQ,happy
3M4KL7H8KWQPASWHZEPW8N8EH9P162,AXVEBBS48RC53,angry
3M4KL7H8KWQPASWHZEPW8N8EH9P162,A2122A7BZNUWXO,angry
3M4KL7H8KWQPASWHZEPW8N8EH9P162,AYY9WMJIAPYQT,neutral
3M4KL7H8KWQPASWHZEPW8N8EH9P617,A15V2Z0JVLFIRS,angry
3M4KL7H8KWQPASWHZEPW8N8EH9P617,A171SF2UF7YUN4,neutral
3M4KL7H8KWQPASWHZEPW8N8EH9P617,AYY9WMJIAPYQT,fear
3M67TQBQQIR8MZBFT4L13YSJB439A9,A3INH7VQY14DOF,neutral
3M67TQBQQIR8MZBFT4L13YSJB439A9,A1QXU4Q3CK75FK,sad
3M67TQBQQIR8MZBFT4L13YSJB439A9,AYY9WMJIAPYQT,sad
3M7OI89LVZR9XV6FFBEGPJR5L6G6CX,A30VOAZX8XTNGW,neutral
3M7OI89LVZR9XV6FFBEGPJR5L6G6CX,A2IP1TOC651QGU,sad
3M7OI89LVZR9XV6FFBEGPJR5L6G6CX,A9E9L9MWEZOPN,sad
3M93N4X8HLQ1S7AIWGY5DS0STFMJSA,A1QXU4Q3CK75FK,neutral
3M93N4X8HLQ1S7AIWGY5DS0STFMJSA,A2FWJ2AZ4T2I9J,sad
3M93N4X8HLQ1S7AIWGY5DS0STFMJSA,A12W7ZB2DLBBY5,sad
3MA5N0ATTDEPA8X9Y68IBW3QEHHWK0,A1AKBW27YZ3U48,sad
3MA5N0ATTDEPA8X9Y68IBW3QEHHWK0,A1SX8IVV82M0LW,angry
3MA5N0ATTDEPA8X9Y68IBW3QEHHWK0,AB6DIVWQQXQ9B,sad
3MD8CKRQZ0QPRSA5HRY0NIVW7D3JRM,A1SX8IVV82M0LW,fear
3MD8CKRQZ0QPRSA5HRY0NIVW7D3JRM,APSX6ZF7HGSG2,surprise
3MD8CKRQZ0QPRSA5HRY0NIVW7D3JRM,A3DQUOVL81OWGH,happy
3MDKGGG61RQQJC8Q1X96ETR99SFT62,A3QITL3ZKAWQEM,happy
3MDKGGG61RQQJC8Q1X96ETR99SFT62,A3DQUOVL81OWGH,happy
3MDKGGG61RQQJC8Q1X96ETR99SFT62,A1TSD3O3C3ZUT6,happy
3MDKGGG61RQQJC8Q1X96ETR99SG6TG,A1UWGITYWD8L0L,happy
3MDKGGG61RQQJC8Q1X96ETR99SG6TG,A1T02KY1E9YI3I,neutral
3MDKGGG61RQQJC8Q1X96ETR99SG6TG,A2WCZJI0MRRBL4,fear
3MDWE879UI5D59G7ZILXY9CPTMO9B4,A3QITL3ZKAWQEM,happy
3MDWE879UI5D59G7ZILXY9CPTMO9B4,A8LBBPY53A3O3,happy
3MDWE879UI5D59G7ZILXY9CPTMO9B4,A29OJFPXJP5ODV,happy
3MDWE879UI5D59G7ZILXY9CPTMOB96,A1Z8TF04ZG3VRE,sad
3MDWE879UI5D59G7ZILXY9CPTMOB96,A1KL8QLFQ4YTOL,fear
3MDWE879UI5D59G7ZILXY9CPTMOB96,A24JKHC4HTY6CD,happy
3MGHRFQY2MSRMNL59EGOD99XBRBY0V,A3150J317JJ00Q,neutral
3MGHRFQY2MSRMNL59EGOD99XBRBY0V,A2HSX08DWDYJU7,neutral
3MGHRFQY2MSRMNL59EGOD99XBRBY0V,A3QITL3ZKAWQEM,neutral
3MGHRFQY2MSRMNL59EGOD99XBRC0YY,A2E9B1XBM51XSQ,neutral
3MGHRFQY2MSRMNL59EGOD99XBRC0YY,A1FPCIKO68OQ63,sad
3MGHRFQY2MSRMNL59EGOD99XBRC0YY,A3NNDCMBMFK2CZ,disgust
3MIVREZQVI1KQB1NMX9CJ7L4QG0QKQ,AYY9WMJIAPYQT,happy
3MIVREZQVI1KQB1NMX9CJ7L4QG0QKQ,A3POPYMAOO1MIA,surprise
3MIVREZQVI1KQB1NMX9CJ7L4QG0QKQ,A3QITL3ZKAWQEM,fear
3MJ28H2Y1FBENG340XD2SD7MEPNO5V,APEB5ERGCYP6D,sad
3MJ28H2Y1FBENG340XD2SD7MEPNO5V,A3CJVRJ34U70Y9,sad
3MJ28H2Y1FBENG340XD2SD7MEPNO5V,AXVEBBS48RC53,disgust
3MJ28H2Y1FBENG340XD2SD7MEPO5OD,A1FPCIKO68OQ63,angry
3MJ28H2Y1FBENG340XD2SD7MEPO5OD,AYY9WMJIAPYQT,angry
3MJ28H2Y1FBENG340XD2SD7MEPO5OD,A3CJVRJ34U70Y9,angry
3MJ9GGZYO49XMFQG8V6MTBK55YT2AA,APEB5ERGCYP6D,neutral
3MJ9GGZYO49XMFQG8V6MTBK55YT2AA,A2122A7BZNUWXO,angry
3MJ9GGZYO49XMFQG8V6MTBK55YT2AA,A1APEUBLZLIDXS,surprise
3MNJFORX8C7KH3QB1UUC5JY8MOX5FR,A2GPGALLCMOQ14,happy
3MNJFORX8C7KH3QB1UUC5JY8MOX5FR,A30ENTLELXJH32,happy
3MNJFORX8C7KH3QB1UUC5JY8MOX5FR,AL2KG1ZCSWKBJ,happy
3MQKOF1EE3RHW2RZ6PMV7J80U8KWDN,A1SX8IVV82M0LW,surprise
3MQKOF1EE3RHW2RZ6PMV7J80U8KWDN,A1DXFMUVK5015A,surprise
3MQKOF1EE3RHW2RZ6PMV7J80U8KWDN,A8LBBPY53A3O3,surprise
3MQKOF1EE3RHW2RZ6PMV7J80U8LDW5,A12W7ZB2DLBBY5,neutral
3MQKOF1EE3RHW2RZ6PMV7J80U8LDW5,A2EJ2T45DR3ENC,happy
3MQKOF1EE3RHW2RZ6PMV7J80U8LDW5,A3INH7VQY14DOF,neutral
3MQY1YVHS4N25PV8E96IOM4BNGE2B5,A147U23GFDCRW6,neutral
3MQY1YVHS4N25PV8E96IOM4BNGE2B5,AFT6VDMD6VGDG,happy
3MQY1YVHS4N25PV8E96IOM4BNGE2B5,A1TSD3O3C3ZUT6,happy
3MXX6RQ9EW8ECXB51S77CL6YOYP4PO,A1DXFMUVK5015A,surprise
3MXX6RQ9EW8ECXB51S77CL6YOYP4PO,A3VXL1AHHGZH9W,surprise
3MXX6RQ9EW8ECXB51S77CL6YOYP4PO,A2RLY0MUZQ1R1G,happy
3MYASTQBG8ECC5VDUGNPFUQE673QDD,A171SF2UF7YUN4,neutral
3MYASTQBG8ECC5VDUGNPFUQE673QDD,A30VOAZX8XTNGW,sad
3MYASTQBG8ECC5VDUGNPFUQE673QDD,A1T02KY1E9YI3I,neutral
3MYASTQBG8ECC5VDUGNPFUQE674DQ1,A12W7ZB2DLBBY5,happy
3MYASTQBG8ECC5VDUGNPFUQE674DQ1,A3TGHCWR9R8CCV,neutral
3MYASTQBG8ECC5VDUGNPFUQE674DQ1,A1QXU4Q3CK75FK,neutral
3N2YPY1GI7199J5UCASJRZ77NBJVE5,A323JR6EQT5Q71,disgust
3N2YPY1GI7199J5UCASJRZ77NBJVE5,AB6DIVWQQXQ9B,sad
3N2YPY1GI7199J5UCASJRZ77NBJVE5,A30VOAZX8XTNGW,neutral
3N3WJQXELTTEIYHK5MVC2P0GZAS2LS,A1SX8IVV82M0LW,surprise
3N3WJQXELTTEIYHK5MVC2P0GZAS2LS,A1UWGITYWD8L0L,surprise
3N3WJQXELTTEIYHK5MVC2P0GZAS2LS,A3QITL3ZKAWQEM,surprise
3N7PQ0KLI6SPXA3BS0MD84FOWRR3EH,A2RV6QX6SN4YIC,sad
3N7PQ0KLI6SPXA3BS0MD84FOWRR3EH,A243WOMORG3NZG,sad
3N7PQ0KLI6SPXA3BS0MD84FOWRR3EH,A2H3YXD2QGHMUO,angry
3N7PQ0KLI6SPXA3BS0MD84FOWRRE3S,A323JR6EQT5Q71,happy
3N7PQ0KLI6SPXA3BS0MD84FOWRRE3S,AO2WNSGOXAX52,neutral
3N7PQ0KLI6SPXA3BS0MD84FOWRRE3S,AXEZ31YCS9PJA,happy
3NBFJK3IOILC3DSOHTWTWAYB4Y1OGD,A2122A7BZNUWXO,neutral
3NBFJK3IOILC3DSOHTWTWAYB4Y1OGD,A3G8NSPRF986WP,neutral
3NBFJK3IOILC3DSOHTWTWAYB4Y1OGD,A1FPCIKO68OQ63,sad
3NBFJK3IOILC3DSOHTWTWAYB4Y2GO6,A3150J317JJ00Q,neutral
3NBFJK3IOILC3DSOHTWTWAYB4Y2GO6,A3POPYMAOO1MIA,neutral
3NBFJK3IOILC3DSOHTWTWAYB4Y2GO6,A12W7ZB2DLBBY5,neutral
3NC6WP7WJING58RQNKRLZ7XL1OQWWW,A29OJFPXJP5ODV,angry
3NC6WP7WJING58RQNKRLZ7XL1OQWWW,A1UWGITYWD8L0L,angry
3NC6WP7WJING58RQNKRLZ7XL1OQWWW,A2H3YXD2QGHMUO,neutral
3NCN4N1H1HKYUBK10S42GA79YB5BN5,A18ZJHFB19LPQE,fear
3NCN4N1H1HKYUBK10S42GA79YB5BN5,A2UKJR30NX8K4Q,fear
3NCN4N1H1HKYUBK10S42GA79YB5BN5,A2WCZJI0MRRBL4,angry
3NFWQRSHVFHIX0FVIQD39GPXCXBGFK,A1SX8IVV82M0LW,angry
3NFWQRSHVFHIX0FVIQD39GPXCXBGFK,A323JR6EQT5Q71,disgust
3NFWQRSHVFHIX0FVIQD39GPXCXBGFK,AA9Y4BEMJYWN1,neutral
3NI0WFPPIAJP33BZ3VLWUIP4CHJ06Y,A3NNDCMBMFK2CZ,angry
3NI0WFPPIAJP33BZ3VLWUIP4CHJ06Y,A1SX8IVV82M0LW,neutral
3NI0WFPPIAJP33BZ3VLWUIP4CHJ06Y,A3INH7VQY14DOF,surprise
3NI0WFPPIAJP33BZ3VLWUIP4CHJ604,A2E9B1XBM51XSQ,sad
3NI0WFPPIAJP33BZ3VLWUIP4CHJ604,A3G8NSPRF986WP,sad
3NI0WFPPIAJP33BZ3VLWUIP4CHJ604,A260MIY3WZBFF4,sad
3NKW03WTLNABLBV4BBSF7IFZDN9QWM,A16GH5GPKBX5GA,neutral
3NKW03WTLNABLBV4BBSF7IFZDN9QWM,A2HSX08DWDYJU7,neutral
3NKW03WTLNABLBV4BBSF7IFZDN9QWM,A1TSD3O3C3ZUT6,sad
3NKW03WTLNABLBV4BBSF7IFZDN9WQS,A12W7ZB2DLBBY5,happy
3NKW03WTLNABLBV4BBSF7IFZDN9WQS,APEB5ERGCYP6D,happy
3NKW03WTLNABLBV4BBSF7IFZDN9WQS,A1SX8IVV82M0LW,neutral
3NOEP8XAU555AZZFL39C9W3WHTTXPV,A621PLVD76XTI,disgust
3NOEP8XAU555AZZFL39C9W3WHTTXPV,A1DXFMUVK5015A,sad
3NOEP8XAU555AZZFL39C9W3WHTTXPV,A2TZDN1NZBZ3V6,disgust
3NQUW096N7BPII2JQVARCC8U5G29LR,APSX6ZF7HGSG2,angry
3NQUW096N7BPII2JQVARCC8U5G29LR,A3INH7VQY14DOF,neutral
3NQUW096N7BPII2JQVARCC8U5G29LR,APEB5ERGCYP6D,angry
3NSCTNUR20QPLC93QE8KRINHP8K5AE,A37STRL9Z7ZDSD,neutral
3NSCTNUR20QPLC93QE8KRINHP8K5AE,A8LBBPY53A3O3,disgust
3NSCTNUR20QPLC93QE8KRINHP8K5AE,A2HSX08DWDYJU7,sad
3NSM4HLQNSX61EZIZ2T9FTXDPMSQQI,AHZ08BLAUVT5I,angry
3NSM4HLQNSX61EZIZ2T9FTXDPMSQQI,AJ43O59MBI55L,sad
3NSM4HLQNSX61EZIZ2T9FTXDPMSQQI,APEB5ERGCYP6D,neutral
3NZ1E5QA604U4MEVWS8GMT7N7Q55B9,A323JR6EQT5Q71,sad
3NZ1E5QA604U4MEVWS8GMT7N7Q55B9,A3G8NSPRF986WP,neutral
3NZ1E5QA604U4MEVWS8GMT7N7Q55B9,A2IP1TOC651QGU,neutral
3NZ1E5QA604U4MEVWS8GMT7N7Q5B5F,A15V2Z0JVLFIRS,surprise
3NZ1E5QA604U4MEVWS8GMT7N7Q5B5F,A1DXFMUVK5015A,surprise
3NZ1E5QA604U4MEVWS8GMT7N7Q5B5F,A3VXL1AHHGZH9W,fear
3O0M2G5VC75TKAVYK3BAQV6JJU749T,A24JKHC4HTY6CD,fear
3O0M2G5VC75TKAVYK3BAQV6JJU749T,A1AKBW27YZ3U48,happy
3O0M2G5VC75TKAVYK3BAQV6JJU749T,AA9Y4BEMJYWN1,happy
3O0M2G5VC75TKAVYK3BAQV6JJU794Y,A3QITL3ZKAWQEM,angry
3O0M2G5VC75TKAVYK3BAQV6JJU794Y,A2TZDN1NZBZ3V6,angry
3O0M2G5VC75TKAVYK3BAQV6JJU794Y,A1XQFG06L9XU2R,angry
3O4VWC1GEX9X8QP361X45KSG1ZN3J2,A1TSD3O3C3ZUT6,sad
3O4VWC1GEX9X8QP361X45KSG1ZN3J2,A15V2Z0JVLFIRS,fear
3O4VWC1GEX9X8QP361X45KSG1ZN3J2,AXVEBBS48RC53,neutral
3OCZWXS7ZPA6HV07N5XA0W3SJKJ5LW,A2EJ2T45DR3ENC,fear
3OCZWXS7ZPA6HV07N5XA0W3SJKJ5LW,A37STRL9Z7ZDSD,happy
3OCZWXS7ZPA6HV07N5XA0W3SJKJ5LW,A3QITL3ZKAWQEM,neutral
3ODOP6T3ATNIKQAZZUWVG8Y5DOX24Z,A1ET12O70SVU74,sad
3ODOP6T3ATNIKQAZZUWVG8Y5DOX24Z,A1XQFG06L9XU2R,sad
3ODOP6T3ATNIKQAZZUWVG8Y5DOX24Z,A260MIY3WZBFF4,sad
3ODOP6T3ATNIKQAZZUWVG8Y5DOX421,A1KL8QLFQ4YTOL,disgust
3ODOP6T3ATNIKQAZZUWVG8Y5DOX421,A3POPYMAOO1MIA,disgust
3ODOP6T3ATNIKQAZZUWVG8Y5DOX421,A1DXFMUVK5015A,sad
3OEWW2KGQKE9RTIXF3VLQPVER6LOD3,A3CJVRJ34U70Y9,happy
3OEWW2KGQKE9RTIXF3VLQPVER6LOD3,A1APEUBLZLIDXS,happy
3OEWW2KGQKE9RTIXF3VLQPVER6LOD3,A147U23GFDCRW6,happy
3OEWW2KGQKE9RTIXF3VLQPVER6MDOT,A12W7ZB2DLBBY5,surprise
3OEWW2KGQKE9RTIXF3VLQPVER6MDOT,A1DXFMUVK5015A,angry
3OEWW2KGQKE9RTIXF3VLQPVER6MDOT,A3DQUOVL81OWGH,fear
3OID399FXHAFLG54G0CV3VM0Z5UDF6,A243WOMORG3NZG,neutral
3OID399FXHAFLG54G0CV3VM0Z5UDF6,AL2KG1ZCSWKBJ,neutral
3OID399FXHAFLG54G0CV3VM0Z5UDF6,A3CJVRJ34U70Y9,neutral
3OLZC0DJ8KILPO7G8TIACE5ZF4QVIE,A3INH7VQY14DOF,sad
3OLZC0DJ8KILPO7G8TIACE5ZF4QVIE,A1QXU4Q3CK75FK,sad
3OLZC0DJ8KILPO7G8TIACE5ZF4QVIE,A2TZDN1NZBZ3V6,sad
3OND0WXMHXI4RIAA7LBFCYGYFW9EHZ,A2IN095WARQMEB,angry
3OND0WXMHXI4RIAA7LBFCYGYFW9EHZ,A297WCJYDD9QBQ,angry
3OND0WXMHXI4RIAA7LBFCYGYFW9EHZ,A323JR6EQT5Q71,angry
3OPLMF3EU6QA7K6DR5TWUD3EA5ILN1,A15V2Z0JVLFIRS,happy
3OPLMF3EU6QA7K6DR5TWUD3EA5ILN1,A3TGHCWR9R8CCV,happy
3OPLMF3EU6QA7K6DR5TWUD3EA5ILN1,A3G8NSPRF986WP,happy
3OQQD2WO8J91DF5XOJC4TJDGOKY3IQ,A29OJFPXJP5ODV,sad
3OQQD2WO8J91DF5XOJC4TJDGOKY3IQ,A2UFVUTKGCQK8U,fear
3OQQD2WO8J91DF5XOJC4TJDGOKY3IQ,A2GPGALLCMOQ14,fear
3OWZNK3RYMSH1O4EE0NDTCWZC1KU2D,A37STRL9Z7ZDSD,happy
3OWZNK3RYMSH1O4EE0NDTCWZC1KU2D,A1SX8IVV82M0LW,fear
3OWZNK3RYMSH1O4EE0NDTCWZC1KU2D,A24MYCKZ4F1RHO,happy
3OWZNK3RYMSH1O4EE0NDTCWZC1L2UM,A1NOINYD1FZ55T,neutral
3OWZNK3RYMSH1O4EE0NDTCWZC1L2UM,A2WCZJI0MRRBL4,disgust
3OWZNK3RYMSH1O4EE0NDTCWZC1L2UM,A2EQVOOEAXG3MF,disgust
3OYHVNTV5U1H5ZO77KH8U2Q4BFIOKG,AFT6VDMD6VGDG,neutral
3OYHVNTV5U1H5ZO77KH8U2Q4BFIOKG,A8LBBPY53A3O3,neutral
3OYHVNTV5U1H5ZO77KH8U2Q4BFIOKG,A323JR6EQT5Q71,neutral
3OZ4VAIBEYIHKZRMQB3AOFKZSJFVJQ,A2UKJR30NX8K4Q,neutral
3OZ4VAIBEYIHKZRMQB3AOFKZSJFVJQ,A2HSX08DWDYJU7,angry
3OZ4VAIBEYIHKZRMQB3AOFKZSJFVJQ,A69HWH4QYTZ19,neutral
3P0I4CQYVZA80ZIOWY0BIDKZYMRWOK,A323JR6EQT5Q71,sad
3P0I4CQYVZA80ZIOWY0BIDKZYMRWOK,A3DQUOVL81OWGH,sad
3P0I4CQYVZA80ZIOWY0BIDKZYMRWOK,A3INH7VQY14DOF,sad
3P458N04Q2K9ISY9J5Y0DJV36J22XE,A1FPCIKO68OQ63,happy
3P458N04Q2K9ISY9J5Y0DJV36J22XE,A2EJ2T45DR3ENC,happy
3P458N04Q2K9ISY9J5Y0DJV36J22XE,A1F3WNQV7LBK3V,happy
3P4C70TRMSK4XSPR41G14TUH9TWLGT,AYY9WMJIAPYQT,sad
3P4C70TRMSK4XSPR41G14TUH9TWLGT,A621PLVD76XTI,neutral
3P4C70TRMSK4XSPR41G14TUH9TWLGT,A3INH7VQY14DOF,neutral
3P4C70TRMSK4XSPR41G14TUH9TXGLP,A2WCZJI0MRRBL4,neutral
3P4C70TRMSK4XSPR41G14TUH9TXGLP,A2E9B1XBM51XSQ,happy
3P4C70TRMSK4XSPR41G14TUH9TXGLP,A1SX8IVV82M0LW,happy
3P4ZBJFX2W6EUM5VXVHLVJBL6L0WFY,A1NOINYD1FZ55T,happy
3P4ZBJFX2W6EUM5VXVHLVJBL6L0WFY,A1KL8QLFQ4YTOL,fear
3P4ZBJFX2W6EUM5VXVHLVJBL6L0WFY,A2H3YXD2QGHMUO,happy
3P520RYKCI990LN1WJPBRJZBWBC5UQ,A1XQFG06L9XU2R,sad
3P520RYKCI990LN1WJPBRJZBWBC5UQ,A3QITL3ZKAWQEM,disgust
3P520RYKCI990LN1WJPBRJZBWBC5UQ,A2GPGALLCMOQ14,angry
3P7QK0GJ3UOYNNYOKNMLA4BEEJ02ZB,A2E9B1XBM51XSQ,neutral
3P7QK0GJ3UOYNNYOKNMLA4BEEJ02ZB,AXVEBBS48RC53,disgust
3P7QK0GJ3UOYNNYOKNMLA4BEEJ02ZB,A2UFVUTKGCQK8U,angry
3P7QK0GJ3UOYNNYOKNMLA4BEEJZZ27,A2RLY0MUZQ1R1G,neutral
3P7QK0GJ3UOYNNYOKNMLA4BEEJZZ27,APSX6ZF7HGSG2,fear
3P7QK0GJ3UOYNNYOKNMLA4BEEJZZ27,A1T02KY1E9YI3I,neutral
3P888QFVX4X3G2M2KP15QO2DALAQOA,AJ43O59MBI55L,happy
3P888QFVX4X3G2M2KP15QO2DALAQOA,A29OJFPXJP5ODV,happy
3P888QFVX4X3G2M2KP15QO2DALAQOA,AFT6VDMD6VGDG,happy
3PCPFX4U41T9AP99LMIF3UTZIKJQFO,AISFU4P55HYEH,fear
3PCPFX4U41T9AP99LMIF3UTZIKJQFO,A2RV6QX6SN4YIC,sad
3PCPFX4U41T9AP99LMIF3UTZIKJQFO,A30VOAZX8XTNGW,fear
3PEG1BH7AFUXM5ZY3FCMOIQ54G0BK0,A1SX8IVV82M0LW,sad
3PEG1BH7AFUXM5ZY3FCMOIQ54G0BK0,A2FWJ2AZ4T2I9J,sad
3PEG1BH7AFUXM5ZY3FCMOIQ54G0BK0,A1T02KY1E9YI3I,neutral
3PGQRAZX03NRNW5HIGZ8NFFG6JUSYC,A323JR6EQT5Q71,neutral
3PGQRAZX03NRNW5HIGZ8NFFG6JUSYC,A1QXU4Q3CK75FK,neutral
3PGQRAZX03NRNW5HIGZ8NFFG6JUSYC,A2EQVOOEAXG3MF,sad
3PIOQ99R7ZPDQAT70JLXL0ZXNWBNUX,A2IP1TOC651QGU,neutral
3PIOQ99R7ZPDQAT70JLXL0ZXNWBNUX,A323JR6EQT5Q71,disgust
3PIOQ99R7ZPDQAT70JLXL0ZXNWBNUX,A3CJVRJ34U70Y9,sad
3PKJ68EHDOZC2YW2LMM69ETQK45JHP,A2IP1TOC651QGU,disgust
3PKJ68EHDOZC2YW2LMM69ETQK45JHP,A1SX8IVV82M0LW,disgust
3PKJ68EHDOZC2YW2LMM69ETQK45JHP,A1APEUBLZLIDXS,fear
3PKVGQTFIINFMH543RZ3X5AKKHBYRU,A1DXFMUVK5015A,surprise
3PKVGQTFIINFMH543RZ3X5AKKHBYRU,A1UWGITYWD8L0L,surprise
3PKVGQTFIINFMH543RZ3X5AKKHBYRU,A243WOMORG3NZG,surprise
3PMR2DOWOP4AJNTMHDYTEF1HXYO452,A1ET12O70SVU74,angry
3PMR2DOWOP4AJNTMHDYTEF1HXYO452,A3TGHCWR9R8CCV,sad
3PMR2DOWOP4AJNTMHDYTEF1HXYO452,A2WCZJI0MRRBL4,angry
3PUOXASB5869N7JN5W10KRJSKP9Z9Z,A1T02KY1E9YI3I,neutral
3PUOXASB5869N7JN5W10KRJSKP9Z9Z,A260MIY3WZBFF4,surprise
3PUOXASB5869N7JN5W10KRJSKP9Z9Z,A1TSD3O3C3ZUT6,happy
3PUV2Q8SV57P8ZTOBYQZK5VFK73BDN,A3INH7VQY14DOF,angry
3PUV2Q8SV57P8ZTOBYQZK5VFK73BDN,A260MIY3WZBFF4,happy
3PUV2Q8SV57P8ZTOBYQZK5VFK73BDN,A37STRL9Z7ZDSD,happy
3PZDSVZ3J6KE9CZSLDUF8W13OJO4NS,A3CJVRJ34U70Y9,angry
3PZDSVZ3J6KE9CZSLDUF8W13OJO4NS,AL2KG1ZCSWKBJ,angry
3PZDSVZ3J6KE9CZSLDUF8W13OJO4NS,A12W7ZB2DLBBY5,angry
3Q2T3FD0OOBN9YVO9YAWLCKX5TI3M6,A24JKHC4HTY6CD,neutral
3Q2T3FD0OOBN9YVO9YAWLCKX5TI3M6,A621PLVD76XTI,happy
3Q2T3FD0OOBN9YVO9YAWLCKX5TI3M6,A2EJ2T45DR3ENC,neutral
3Q7TKIAPOUD1L8F02BFTY8RKW1HDLC,A71NZTTHS4AMB,disgust
3Q7TKIAPOUD1L8F02BFTY8RKW1HDLC,A1APEUBLZLIDXS,surprise
3Q7TKIAPOUD1L8F02BFTY8RKW1HDLC,A16GH5GPKBX5GA,fear
3Q9SPIIRWKPJYVONMFVTHI0U95NWAL,A2H3YXD2QGHMUO,fear
3Q9SPIIRWKPJYVONMFVTHI0U95NWAL,A1TSD3O3C3ZUT6,disgust
3Q9SPIIRWKPJYVONMFVTHI0U95NWAL,A1KL8QLFQ4YTOL,angry
3Q9SPIIRWKPJYVONMFVTHI0U95OAW0,A2H3YXD2QGHMUO,sad
3Q9SPIIRWKPJYVONMFVTHI0U95OAW0,A8LBBPY53A3O3,sad
3Q9SPIIRWKPJYVONMFVTHI0U95OAW0,A1APEUBLZLIDXS,angry
3QD8LUVX4Y11HPHW1O0YBQYFQTT5XI,AISFU4P55HYEH,sad
3QD8LUVX4Y11HPHW1O0YBQYFQTT5XI,A3CJVRJ34U70Y9,sad
3QD8LUVX4Y11HPHW1O0YBQYFQTT5XI,A2UFVUTKGCQK8U,sad
3QE4DGPGBSE8ZKI6Y9HKICS6N724GK,A1SX8IVV82M0LW,sad
3QE4DGPGBSE8ZKI6Y9HKICS6N724GK,A297WCJYDD9QBQ,sad
3QE4DGPGBSE8ZKI6Y9HKICS6N724GK,A1AKYYRYKR4IJ6,sad
3QGHA0EA0K3OH5TFSTVPCTK0RN8WBG,A2UFVUTKGCQK8U,happy
3QGHA0EA0K3OH5TFSTVPCTK0RN8WBG,A3G8NSPRF986WP,neutral
3QGHA0EA0K3OH5TFSTVPCTK0RN8WBG,A1SX8IVV82M0LW,neutral
3QGTX7BCHQ5QMKHB26OJ8BEQYTQZ58,A1TRO537S2U7QV,angry
3QGTX7BCHQ5QMKHB26OJ8BEQYTQZ58,A1APEUBLZLIDXS,sad
3QGTX7BCHQ5QMKHB26OJ8BEQYTQZ58,A260MIY3WZBFF4,disgust
3QGTX7BCHQ5QMKHB26OJ8BEQYTR5ZF,A1KL8QLFQ4YTOL,happy
3QGTX7BCHQ5QMKHB26OJ8BEQYTR5ZF,A2122A7BZNUWXO,neutral
3QGTX7BCHQ5QMKHB26OJ8BEQYTR5ZF,A260MIY3WZBFF4,happy
3QHITW7OYPCEEYS1A6WNPTI8L46QAB,AYY9WMJIAPYQT,sad
